timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-18T14:54:06,crystallm,6430a0f7-f55f-487a-b58e-9fd6182b5fdf,10801.696048909042,0.2214890194091605,2.050502239706427e-05,132.4963761850218,65.52543931850555,94.26900386810304,0.4024646570225786,0.2475027688353901,0.2822685758473308,0.9322360017053,United Kingdom,GBR,,,,Linux-6.8.0-48-generic-x86_64-with-glibc2.36,3.10.15,2.6.0,96,Intel(R) Xeon(R) Gold 5418Y,2,2 x NVIDIA L4,,,251.3840103149414,machine,N,1.0
2024-11-18T19:50:02,crystallm,89cd303b-4b47-4bc4-b976-910f97b3c656,17744.220568765013,0.3622045176033321,2.041253467289048e-05,136.0180634593558,77.05845452018453,94.26900386810304,0.6509743778607523,0.4098158047968264,0.4637101839559092,1.5245003666134886,United Kingdom,GBR,,,,Linux-6.8.0-48-generic-x86_64-with-glibc2.36,3.10.15,2.6.0,96,Intel(R) Xeon(R) Gold 5418Y,2,2 x NVIDIA L4,,,251.3840103149414,machine,N,1.0
2024-11-18T23:31:05,crystallm,b19acc24-8d16-4d86-95c5-bd1febed846f,13253.335061889025,0.2970680436512744,2.241458789535294e-05,147.51777814442966,76.22920694909104,94.26900386810303,0.598829043204796,0.30534266594060405,0.3461725561668597,1.2503442653122596,United Kingdom,GBR,,,,Linux-6.8.0-48-generic-x86_64-with-glibc2.36,3.10.15,2.6.0,96,Intel(R) Xeon(R) Gold 5418Y,2,2 x NVIDIA L4,,,251.3840103149414,machine,N,1.0
